id,ticket_id,category,priority,question,response
372,BK0372,pin_management,high,Set card pin in mobile app,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
373,BK0373,pin_management,high,Steps to configure 4 digit card pin,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
374,BK0374,pin_management,high,I need to green pin verification failing urgently,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
375,BK0375,pin_management,high,Quickest way to set a new pin for debit card at atm from home,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
376,BK0376,pin_management,high,Card pin locked due to wrong attempts,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
377,BK0377,pin_management,high,Green pin generation process,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
378,BK0378,pin_management,high,Card pin locked due to wrong attempts,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
379,BK0379,pin_management,high,How to reset credit card pin online,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
380,BK0380,pin_management,high,Forgot card pin check options,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
381,BK0381,pin_management,high,How to get green pin otp on mobile,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
382,BK0382,pin_management,high,Pin change rules and guidelines,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
383,BK0383,pin_management,high,Can you tell me how to green pin generation process online,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
384,BK0384,pin_management,high,Can you tell me how to how to reset credit card pin online via mobile app,"To generate or reset your Debit/Credit card PIN: 1) Mobile App -> Cards -> select card -> Set PIN. 2) Net Banking -> Card Services -> Instant PIN Generation. 3) Visit any bank ATM, select 'Pin Generation/Green PIN', enter the OTP received on your mobile, and set your new 4-digit PIN."
385,BK0385,mobile_banking,medium,Quickest way to mobile banking features and user guide,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
386,BK0386,mobile_banking,medium,Register for mobile banking app,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
387,BK0387,mobile_banking,medium,Set up fingerprint face id login on app,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
388,BK0388,mobile_banking,medium,Troubleshoot mobile banking connection errors,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
389,BK0389,mobile_banking,medium,Activate mobile banking on new phone,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
390,BK0390,mobile_banking,medium,I want to app keeps crashing on login page via mobile app,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
391,BK0391,mobile_banking,medium,Please guide me on how to register for mobile banking app please,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
392,BK0392,mobile_banking,medium,How many accounts link in mobile app,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
393,BK0393,mobile_banking,medium,Please help me to mobile app security settings updates now,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
394,BK0394,mobile_banking,medium,How to reset mpin in mobile app without visiting branch,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
395,BK0395,mobile_banking,medium,Troubleshoot mobl banking connection errors,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
396,BK0396,mobile_banking,medium,Is it possible to app keeps crashing on login page,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
397,BK0397,mobile_banking,medium,Can you tell me how to activate mobile banking on new phone,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
398,BK0398,mobile_banking,medium,How to reset mpin in mobile app via mobile app,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
399,BK0399,mobile_banking,medium,Show me how to change mpin in mobile application online,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
400,BK0400,mobile_banking,medium,Mobile app security settings updates safely,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
401,BK0401,mobile_banking,medium,Show me how to not getting otp on mobile app registration on the website,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
402,BK0402,mobile_banking,medium,Mobile banking features and user guide,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
403,BK0403,mobile_banking,medium,Activate mobile banking without debit card,"Download our Mobile Banking App from Google Play Store or Apple App Store. Register using your account number, registered mobile number, and debit card credentials. For login issues or app lockouts, use 'Forgot Password/MPIN' or update to the latest app version."
